-1.#IND
0
3171092.0335957231
6341714.5107873669
9505136.3887310475
12807538.192160897
15805540.639103804
21007244.928860571
21295166.173269104
-1.#IND
-1.#IND
0
2217246.2554647084
4434164.1943218894
6646047.4317101398
8955106.2528103329
11051327.248269986
14688389.571377672
14889705.803852232
-1.#IND
