182100000000, 119100000000, 111800000000, 26200000000, -17300000000, 0
0, 167700000000, 126200000000, -26200000000, 17300000000, 0
0, 0, 174900000000, 0, 4237000000, 0
0, 0, 0, 92100000000, 0, 17300000000
0, 0, 0, 0, 53500000000, 26200000000
0, 0, 0, 0, 0, 67600000000
