-1.#IND
1.7467627687618396e+018
1.7460234827024082e+018
9.3296622601202598e+017
9.3257136476524787e+017
6.5732251028378368e+017
6.5645366518256166e+017
5.669984916960016e+017
5.6675851973866643e+017
3.510835659313625e+017
3.5061950569971072e+017
2.8812063679960368e+017
2.8787841933363568e+017
2.1336662227654598e+017
2.1308459550638317e+017
1.7984309835673334e+017
1.7953032519445626e+017
1.5388856916251059e+017
1.5375919800854899e+017
1.1443966158768267e+017
1.1430963416707941e+017
96056281796658848
95889226028165120
93523842741044944
93445219049120656
84226065883413280
84044629888526816
62103016330129536
62018232952186440
61123548707958304
61054099556597744
58376997342518928
58275471299951232
49738130423522040
49605610880870664
44986117304781744
44889210238481552
39767500354373632
39707627773338440
37147068091235368
37104861242821792
33607675274380252
33490976633550268
33169940306527976
33124656522417244
28335217877958404
28297460044647576
27339747086134736
27280853035194616
26565711532217716
26494931309640152
24935482447301168
24798811887978780
21894084672169692
21861775808346684
21240282531235452
21208303892284260
20158614105298108
20131093454943332
20083285827324272
19741081797956424
18481305658674728
17887918516486666
17950248612190294
17962733922009588
17184940278250524
16470151056243172
16144977116690370
16101961326454336
15749170159370330
15134168050514780
15114001154426688
15061113881048652
14385411451124698
13723723511255192
13318329980876090
13245332652200146
13077810894187158
12908514609257350
12889079993537810
12447693637351548
11833106053097792
11693884203327554
11676627664950878
11234056411298926
10909037867502664
10871157535687002
10726715567403258
10650568869438116
10543940431875876
10082642462347144
9871079405004090
9594104234294374
9530275538576546
9197600318717422
9185344141220096
9178675640666338
8993468173447511
8796898438407070
8472220448316409
8411814190902161
8094047566278045
8049684357721480
8044315363492738
7966532359354380
7683414869611352
7476403903706744
7329999677176540
7106811072577499
7096323628368168
6985010267364375
7001835081510763
6648457342399224
6519026496357545
6542825892831848
6407947206147852
6320198995415435
6099376337674002
5999024378381464
6000239643469647
5830696201373047
5578224697660366
5688592189342757
5671486416028055
5385256117522321
5346204403888739
5259156127886112
5112174294945567
5090230545950767
4888831503933491
4862385473273439
4803515514875038
4669498767139253
4525111067721852
4454715128176573.5
4481174452164828
4245052152646647
4255017202471561.5
4115523064579233
4040516344690864.5
3993233917581165.5
3841021462205124.5
3739761213133528
3765431310493852.5
3646570189582334.5
3494599089156255
3457170368345239
3430899189940186.5
3272821685179470.5
3257747545660618
3093523604044913
3111926702888334
3029206582637321
2919276149377544.5
2750079347597007.5
2808976200085611
2808513849362577.5
2585933197448223
2597056398011530
2520660629339491
2426837698017064
2393447176406849
2272792849335088.5
2248367042839050.7
2198148535275103
2123798651437310.2
2011160474616051.2
1979855104311198.5
1991633089850442
1840962207963648.7
1832482994427781.5
1750458770375381.2
1707119962392417.3
1662116094725322.5
1578328367595919.2
1524844084416157.2
1500059775483768.7
1454587423578638.7
1346314036727815
1335897130333814.5
1314789031973133.2
1222257487868928.7
1200878878435871
1113668496177696
1120293613038798.4
1063754300625552.9
1010130155264020.4
911642465127173
934940303281702.62
941357827626031.87
818205425765047.12
814436886414280.37
777981675720973
729819037177907
702244050020377.62
646483299374031.62
630165157337395.25
598361794100704.75
568198212336417.87
502790118653728.06
494963776084587.12
497908272460254.44
426779990599593.75
415529023683369.94
363646855900323.5
381211021104931.56
336578509181122.87
305564371970631.5
280073403259137.06
265938575155679.56
252532538819296.09
204551356444458.31
203609221599018.09
194495418930526.69
161620824846090.16
149590448526677.16
123740944023306.62
124477068114899.45
103882255919863.91
90911713978508.437
70018350816205.5
66484643787781.805
63133134710115.125
2525325392288.519
4155290234532.9854
10101301559296.523
7779816759658.4443
16621160950500.047
22727928498013.754
40405206215628.797
37397612130670.875
31119267022169.875
529479.59914742701
-1677.9174250337908
-1.#IND
-1.#IND
-1.#IND
-1.#IND
-1.#IND
-1037.5532068929708
