-1.#IND
453484102347144.75
441304339501138.19
249815114894361.87
164033034543660
90347617768379.094
-6.8406404985177058
10055824685534.26
40217342936331.047
-1.#IND
-1.#IND
221703338925270.87
215748788200556.34
122131833948354.66
80193927999122.734
44169946464540.945
-3.4017153966936253
4916180957372.2715
19661812102206.293
-1.#IND
