-1.#IND
2.2577829772501645e+018
2.2568274110392632e+018
8.4962400208160435e+017
8.4850097397813722e+017
3.7241111431604672e+017
3.7209803547042259e+017
2.3245668691083014e+017
2.3205241110761133e+017
1.4791929646990675e+017
1.4775122917299834e+017
1.0886663100063411e+017
1.0863211541093645e+017
80271423008106560
80161836021892224
64289156031271088
64117867535248648
51401590962201224
51324202494459408
43439692267577016
43288853121303528
36624763090678424
36575959100341216
32230425794442364
32053771890533432
28299258811396528
28257497901397260
25958705829482340
25516389078720384
23888061996590676
23217780685093988
22212441391110552
21288538634177876
20356632811022004
19467283793295916
18593902775996984
17738636226005370
16903760112500886
16089300334905896
15294913477930178
14520610230821184
13766421818410324
13032346993133688
12318383620446182
11624531797673420
10950791629988560
10297163112434210
9663646241331536
9050241016849478
8456947439076557
7883765508009269
7330695223646687
6797736585988423
6284889595033372
5792154250781641
5319530553235243
4867018502393895
4434618098255918.5
4022329340820320.5
3630152230089993.5
3258086766065065
2906132948743813.5
2574290778124996
2262560254211170.5
1970941377002561.7
1699434146497542.2
1448038562696013.7
1216754625599562.5
1005582335206830
814521691516422.37
643572694530366.12
492735344250505.06
362009640674644
251395583800801.12
-841.4944999850577
10055823351194.766
40223293408907.023
90502410168830.391
160893173632090.09
-1.#IND
-1.#IND
1.1038050111000781e+018
1.1033378453969704e+018
4.1537173435100403e+017
4.1482269838930918e+017
1.8206765588784714e+017
1.8191459511887491e+017
1.1364549137863778e+017
1.1344784543039768e+017
72316100496389296
72233934262344496
53223686266981728
53109034200907112
39243806803958352
39190230944031224
31430254059732328
31346513017232808
25129666692631792
25091832330624864
21237182886370832
21163439303748208
17905439733221042
17881580004611742
15757097055060806
15670732924260956
13835193196682698
13814776751794120
12690922849968886
12474679105151882
11678608087221936
11350915001601368
10859415791209322
10407729998931920
9952131596500318
9517338743388916
9090352468264968
8672222154935069
8264060499444347
7865880163732542
7477513255879202
7098965001737194
6730250666779630
6371369641087324
6022320881105389
5683104434415491
5353720352436233
5034168632743952
4724449273539369
4424562274904466.5
4134507636882701.5
3854285359472024.5
3583895442671912.5
3323337886482337
3072612690904538
2831719855938920.5
2600659381583779.5
2379431267837530.5
2168035514702067
1966472122178456.5
1774741090265996.5
1592842418964304.8
1420776108273830.7
1258542158195341.5
1106140568727237.7
963571339868377
830834471619745
707929963984426.12
594857816961140.87
491618030546171.25
398210604740315.5
314635539547303.87
240892834967283.47
176982490996777.25
122904507635207.61
-325.984425763513
4916180305910.209
19664721223488.922
44245622749218.102
78658884885583.469
-1.#IND
