-1.#IND
7819269567713681
7770348223806150
3158865821035524.5
3061106235140108.5
1580195056305430.7
1532264546205492.7
1210435592879650
1013450607763076.6
812840164290747.87
643354360295855.62
492756030130441.12
362011802091042.37
251395545112605
160893172288180.19
90502410169877.156
2.1391486495510819
10055823352050.979
40223293408207.781
-1.#IND
-1.#IND
3822754010882252
3798836909416343.5
1544334401395148
1496540826068501.7
772539805304870.5
749107111478235
591768512074494.37
495464741573058.06
397388524764367.06
314528798366864.75
240902948063773.09
176983547688954.66
122904488721716.56
78658884229777.937
44245622749721.586
-1.2673088996411883
4916180305446.5225
19664721221795.859
-1.#IND
