-1.#IND
2.1242790141123801e+019
2.1238812602355089e+019
7.9770706016301773e+018
7.9724587547283139e+018
3.4845317495948227e+018
3.4832294751403402e+018
2.165357639150377e+018
2.1637430503014717e+018
1.3695874218337935e+018
1.3688912560184438e+018
1.0008745897716165e+018
9.9998301546858125e+017
7.3146356563926464e+017
7.3101041008092275e+017
5.7987473956833344e+017
5.7927580452256909e+017
4.5803768653735686e+017
4.5770955781863693e+017
3.8160180274480909e+017
3.8114960026424173e+017
3.1658061277982643e+017
3.1632689553407872e+017
2.7287155064706285e+017
2.7249957595017632e+017
2.3426147417569715e+017
2.3405738478143066e+017
2.0707955146143846e+017
2.0674907357165878e+017
1.824050053327912e+017
1.8223931865094112e+017
1.6450831162990493e+017
1.6418726518953242e+017
1.4790185578564486e+017
1.4777733044539552e+017
1.3570784533047818e+017
1.3534663869479629e+017
1.2412289729890382e+017
1.2408932841040498e+017
1.1586885254777434e+017
1.1528354567254386e+017
1.080000772117507e+017
1.074817603706531e+017
1.0298030813435773e+017
1.0114764465722714e+017
97735376791826480
95419615125927136
92755671100187360
90164513950022160
87585599694277920
85073096163142416
82591927076550512
80143897617229664
77733156662929536
75359930525653232
73023404809581440
70723579988238736
68460564118960016
66234355885065856
64044943244140656
61892326489980944
59776506708153584
57697483863037272
55655257875305920
53649828748015376
51681196485836936
49749361088567400
47854322555996984
45996080888127376
44174636084952576
42389988146473016
40642137072715048
38931082863675392
37256825519347016
35619365039729424
34018701424830312
32454834674645656
30927764789161612
29437491768372012
27984015612302180
26567336320962344
25187453894329436
23844368332396024
22538079635167296
21268587802654688
20035892834857712
18839994731768116
17680893493379576
16558589119709074
15473081610756432
14424370966511960
13412457186972538
12437340272146076
11499020222031052
10597497036626654
9732770715934062
8904841259951169
8113708668668474
7359372942095180
6641834080241878
5961092083100631
5317146950659642
4709998682929652
4139647279920788
3606092741623313
3109335068036697.5
2649374259161025.5
2226210314980273.7
1839843235511008
1490273020777927.7
1177499670753438.7
901523185413444.37
662343564763999.5
-2430.6978314835574
18398432354452.816
73593729413867.062
165585891189036.91
459960808831829.19
294374917683096.5
-1.#IND
-1.#IND
5.59020793187469e+018
5.5891612111460803e+018
2.0992291056921766e+018
2.0980154617706304e+018
9.1698203936700224e+017
9.166393355631895e+017
5.698309576712455e+017
5.6940606586889888e+017
3.604177425877568e+017
3.6023454105739878e+017
2.6338804993998461e+017
2.6315342512339475e+017
1.9249041201024883e+017
1.9237116054752035e+017
1.525986156759496e+017
1.5244100119022253e+017
1.2053623329923512e+017
1.2044988363641536e+017
1.004215270381612e+017
1.0030252638537842e+017
83310687573588496
83243919877332736
71808302801863760
71710414723733360
61647756362025680
61594048626688544
54494618805641208
54407650939910200
48001317192839520
47957715434458008
43291660955238152
43207175049875640
38921540996222680
38888771169840872
35712590876443436
35617536498629308
32663920341820444
32655086423792524
30491803302046272
30337775176985496
28421072950459220
28284673781748732
27100081087990508
26617801225585408
25719835997847276
25110425033139224
24409387131632692
23727503671057696
23048842024808996
22387656885033040
21734717651720404
21090499372954828
20456093858661088
19831560664645696
19216685476202948
18611468417961404
18015937926040508
17430093653960388
16853932432670594
16287454339476978
15730659660045654
15183548385009774
14646120493505284
14118375986322666
13600314864685526
13091937128555940
12593242777886764
12104231812659510
11624904232879508
11155260038546818
10695299229662802
10245021806228702
9804427768246734
9373517115719868
8952289848643996
8540745967015647
8138885470836870
7746708360106876
7364214634823349
6991404294988385
6628277340607070
6274833771679811
5931073588203824
5596996790175105
5272603377593632
4957893350462297
4652866708784892
4357523452559276.5
4071863581780934
3795887096449471
3529593996567840.5
3272984282139186.5
3026057953163145
2788815009635692.5
2561255451555764
2343379278928349
2135186491752917.5
1936677090024377.5
1747851073744334.5
1568708442916812.2
1399249197541091.7
1239473337614918.7
1089380863137938.6
948971774111161
818246070533758.25
697203752407199.5
585844819731537.12
484169272506628
392177110731556.37
309868334405763.19
237242943529949.06
174300938099507.37
1340.9915603303862
4841692728763.4834
19366770901194.617
43575234525180.602
121042318116263.08
77467083602337.344
-1.#IND
