0, 0.1121997376282069, 0.22439947525641379, 0.33659921288462069, 0.44879895051282759, 0.56099868814103448, 0.67319842576924138, 0.78539816339744828, 0.89759790102565518, 1.0097976386538621, 1.121997376282069, 1.2341971139102756, 1.3463968515384828, 1.4585965891666899, 1.5707963267948966
0.1121997376282069, 0.22439947525641379, 0.33659921288462069, 0.44879895051282759, 0.56099868814103448, 0.67319842576924138, 0.78539816339744828, 0.89759790102565518, 1.0097976386538621, 1.121997376282069, 1.2341971139102759, 1.3463968515384825, 1.4585965891666897, 1.5707963267948968, 1.6829960644231035
0.22439947525641379, 0.33659921288462069, 0.44879895051282759, 0.56099868814103448, 0.67319842576924138, 0.78539816339744828, 0.89759790102565518, 1.0097976386538621, 1.121997376282069, 1.2341971139102759, 1.3463968515384828, 1.4585965891666894, 1.5707963267948966, 1.6829960644231037, 1.7951958020513104
0.33659921288462069, 0.44879895051282759, 0.56099868814103448, 0.67319842576924138, 0.78539816339744828, 0.89759790102565518, 1.0097976386538621, 1.121997376282069, 1.2341971139102759, 1.3463968515384828, 1.4585965891666897, 1.5707963267948963, 1.6829960644231035, 1.7951958020513106, 1.9073955396795172
0.44879895051282759, 0.56099868814103448, 0.67319842576924138, 0.78539816339744828, 0.89759790102565518, 1.0097976386538621, 1.121997376282069, 1.2341971139102759, 1.3463968515384828, 1.4585965891666897, 1.5707963267948966, 1.6829960644231032, 1.7951958020513104, 1.9073955396795175, 2.0195952773077241
0.56099868814103448, 0.67319842576924138, 0.78539816339744828, 0.89759790102565518, 1.0097976386538621, 1.121997376282069, 1.2341971139102759, 1.3463968515384828, 1.4585965891666897, 1.5707963267948966, 1.6829960644231035, 1.7951958020513101, 1.9073955396795172, 2.0195952773077241, 2.131795014935931
0.67319842576924138, 0.78539816339744828, 0.89759790102565518, 1.0097976386538621, 1.121997376282069, 1.2341971139102759, 1.3463968515384828, 1.4585965891666897, 1.5707963267948966, 1.6829960644231035, 1.7951958020513104, 1.907395539679517, 2.0195952773077241, 2.131795014935931, 2.2439947525641379
0.78539816339744828, 0.89759790102565518, 1.0097976386538621, 1.121997376282069, 1.2341971139102759, 1.3463968515384828, 1.4585965891666897, 1.5707963267948966, 1.6829960644231035, 1.7951958020513104, 1.9073955396795172, 2.0195952773077241, 2.131795014935931, 2.2439947525641379, 2.3561944901923448
0.89759790102565518, 1.0097976386538621, 1.121997376282069, 1.2341971139102759, 1.3463968515384828, 1.4585965891666897, 1.5707963267948966, 1.6829960644231035, 1.7951958020513104, 1.9073955396795172, 2.0195952773077241, 2.131795014935931, 2.2439947525641379, 2.3561944901923448, 2.4683942278205517
1.0097976386538621, 1.121997376282069, 1.2341971139102759, 1.3463968515384828, 1.4585965891666897, 1.5707963267948966, 1.6829960644231035, 1.7951958020513104, 1.9073955396795172, 2.0195952773077241, 2.131795014935931, 2.2439947525641379, 2.3561944901923448, 2.4683942278205517, 2.5805939654487586
1.121997376282069, 1.2341971139102759, 1.3463968515384828, 1.4585965891666897, 1.5707963267948966, 1.6829960644231035, 1.7951958020513104, 1.9073955396795172, 2.0195952773077241, 2.131795014935931, 2.2439947525641379, 2.3561944901923448, 2.4683942278205517, 2.5805939654487586, 2.6927937030769655
1.2341971139102756, 1.3463968515384825, 1.4585965891666894, 1.5707963267948963, 1.6829960644231032, 1.7951958020513101, 1.907395539679517, 2.0195952773077241, 2.131795014935931, 2.2439947525641379, 2.3561944901923448, 2.4683942278205513, 2.5805939654487586, 2.6927937030769655, 2.8049934407051724
1.3463968515384828, 1.4585965891666897, 1.5707963267948966, 1.6829960644231035, 1.7951958020513104, 1.9073955396795172, 2.0195952773077241, 2.131795014935931, 2.2439947525641379, 2.3561944901923448, 2.4683942278205517, 2.5805939654487586, 2.6927937030769655, 2.8049934407051724, 2.9171931783333793
1.4585965891666899, 1.5707963267948968, 1.6829960644231037, 1.7951958020513106, 1.9073955396795175, 2.0195952773077241, 2.131795014935931, 2.2439947525641379, 2.3561944901923448, 2.4683942278205517, 2.5805939654487586, 2.6927937030769655, 2.8049934407051724, 2.9171931783333798, 3.0293929159615862
1.5707963267948966, 1.6829960644231035, 1.7951958020513104, 1.9073955396795172, 2.0195952773077241, 2.131795014935931, 2.2439947525641379, 2.3561944901923448, 2.4683942278205517, 2.5805939654487586, 2.6927937030769655, 2.8049934407051724, 2.9171931783333793, 3.0293929159615862, 3.1415926535897931
