0
6.1346517686438694e+017
6.1279793447525696e+017
2.3226564868613254e+017
2.3144947378170406e+017
1.0282930159936669e+017
1.0261184498529846e+017
65057834528965640
64735380310597112
42156380800578072
42044421424018272
31771051678315256
31536806458538912
24099877335514624
24065900927378788
20203732390467596
19840309768818704
17214640567719170
16693063182960356
15459381521045374
14446795448580662
13401838905490926
12435994005260616
11499757399287122
10597660549496634
9732725656833348
8904832514791416
8113710179171102
7359373204674313
6641834052603738
5961092079029421
5317146950913258
4709998682969590
4139647279927749.5
3606092741627436.5
3109335068036301.5
2649374259154912
2226210314984191.2
1839843235523354.5
1490273020775167
1177499670732171.7
901523185414365
662343564762950.5
459960808982318.62
294374916883939.12
-153613.13359883751
18398432701983.918
73593729104909.281
165585891308820.12
0
0
1.6143820443799683e+017
1.6126261433559459e+017
61122539127932336
60907756258346024
27060342526146228
27003117101391092
17120482770781130
17035626397526216
11093784421204256
11064321427372650
8360803073240864
8299159594352330
6342072983030213
6333131822994460
5316771681702025
5221134149689050
4530168570452434
4392911363936942.5
4068258295011924.5
3801788275942247.5
3526799711971275.5
3272630001384428
3026251947180993
2788858039341324.5
2561243593903411
2343376977576350.5
2135186889255175
1936677159124648.2
1747851066474857
1568708441850362.7
1399249197609221.7
1239473337623677.5
1089380863138590.5
948971774112045.87
818246070535504.5
697203752409087.75
585844819732707.25
484169272506274.44
392177110729989.69
309868334403913.19
237242943528363.87
174300938101463.28
121042318132069.77
77467083522086.922
35401.146424082581
4841692624913.6572
19366771331177.453
43575234500801.312
0
