239000000000, 104000000000, 50000000000, 0, 0, 0
0, 247000000000, 52000000000, 0, 0, 0
0, 0, 135000000000, 0, 0, 0
0, 0, 0, 65000000000, 0, 0
0, 0, 0, 0, 66000000000, 0
0, 0, 0, 0, 0, 76000000000
