207870000000, 109060000000, 93410000000, 16574000000, -16150000000, -23188000000
0, 167700000000, 136240000000, -24719000000, 11280000000, 8683100000
0, 0, 185910000000, 8145300000, 8207600000, 14505000000
0, 0, 0, 100230000000, 14505000000, 5838800000
0, 0, 0, 0, 35110000000, 16574000000
0, 0, 0, 0, 0, 59472000000
