1, -0.99999958365103114, 0.99988377103884263, -0.94686483612010863, -0.96026612118998378, -0.99989442548140206, -0.99997633337836611, -0.9581925172629, -0.97732074015325487, 0.95646207422071694, 0.99932111696279091, 0.96269768413079437, -0.99914839327675375, 0.99826487015767973, -0.99803659456792559, 0.99814749201187802, 0.99828543477835008, 0.99820336361510476, 0.99781510658434014, -0.99678142666804237, 0.99296581277214957, -0.97077166482646815, 0.75081142878932028, -0.82481833445441899, 0.90202713049607897, 0.56301826997163007, 0.49665697862333086, 0.84209287774816732, -0.99999999996894862, 0.918367105525566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, -0.61151867832340223, 0.6026919991047841, -0.99997041070933357, -0.99983383238053203, -0.91581374185232556, -0.89610742220379491, -0.99944779228692027, -0.99051107526775595, 0.88422936327907697, 0.96858458288329963, 0.97848064147954006, -0.99328037433727712, 0.98603768982203255, -0.98922315142849904, 0.99112714221199583, 0.99221820837270724, 0.9930851855825098, 0.99358766194785098, -0.99336050705309342, 0.99027288017732285, -0.96875575760035249, 0.74966583503236817, -0.82394429842901329, 0.90141534634814247, 0.56280346461118969, 0.49665697862333047, 0.84205717804042657, -0.99983042745762396, 8.9841170768605208e-016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.72507945366846338, -0.72924304760012126, -0.28677704065091392, -0.27311667716434912, -0.42779289303702817, -0.38315886654976788, -0.81086634587801054, -0.76098073589797655, 0.59322588574461954, 0.74080937152201254, 0.85380323984795636, -0.84402559470018046, 0.84349754204819227, -0.86760752898906135, 0.88686673398491589, 0.90296158894319933, 0.91785101839602046, 0.93128069589599438, -0.94282966527410461, 0.95041907481958332, -0.93887110703660637, 0.73265821087237337, -0.8109521861236737, 0.89231226919274376, 0.55960473947510325, 0.4966569786233303, 0.84152508569474627, -0.9973038573090518, -2.0957450009725045e-016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, -0.23990571132123217, 0.24337683248379638, 0.89552131345429209, 0.90638546864179592, 0.74201157939444629, 0.78693314105296819, 0.0091260143822193048, 0.092386255754103946, -0.20959262819427568, -0.0030316517231838221, 0.29686324139114134, -0.27413736560062957, 0.31746182260446504, -0.40392398477287317, 0.48079784099892831, 0.55060032519998048, 0.61696616419427264, 0.67907711613577981, -0.73606769904230518, 0.78576689308748016, -0.81435594624719732, 0.66127557853803653, -0.75608572474339031, 0.85367546326836607, 0.54597503054825791, 0.49665697862333108, 0.83924772361394073, -0.98650814988727853, -1.4040256293352143e-016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.066777534097331226, -0.068472107721272796, -0.51146514062302628, -0.52118811516173391, 0.56046716359285409, 0.52079908594872393, 0.99948183835968407, 0.99911246477986881, -0.94517733904531043, -0.90552946748921292, -0.68029143321003194, 0.67039600497660645, -0.57890476093714616, 0.44688295935941247, -0.31009842561925821, -0.17012003320710573, -0.026148696843307954, 0.11845261948918803, -0.26027226068632775, 0.39521779184802941, -0.51115790681443618, 0.48352242352993535, -0.61688300328363244, 0.75415551030869266, 0.51045607020657102, 0.49665697862333325, 0.83323393733430084, -0.95814076106029544, 1.0684593865468859e-016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, -0.021342818910614795, 0.02227446854362828, 0.20705944280773891, 0.21018770031773557, -0.91982680901184533, -0.92344154675924817, -0.061058328843423694, -0.093749581544705515, -0.30448078431481179, -0.52383745311522389, -0.82632962171082958, 0.90335440489503593, -0.9692063421315763, 0.99807970786390976, -0.97426605303927483, -0.90169166705227299, -0.78349712412557782, -0.62562343320150904, 0.43611069879765413, -0.22442958796733523, 0.0030494086290488507, 0.1650997969194917, -0.35620696555270431, 0.56113792742347568, 0.43971243105986979, 0.49665697862333108, 0.8208956808863106, -0.90057909733555908, -1.8116459733357605e-017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.0083809643374370621, -0.0090040674214577135, -0.080479166106767974, -0.08041529599444093, 0.63724012653685735, 0.65803975422201189, -0.7797842248683079, -0.78215886743720009, 0.99968662745854497, 0.94321656157405376, 0.53833947908181523, -0.38583571997797073, 0.10262966242953923, 0.22325977097062272, -0.52099723821180377, -0.76234470315892344, -0.92637323126660398, -0.99593647957514719, 0.96355415343238904, -0.83100162714137138, 0.60380718616225826, -0.25814353877089558, 0.025305570912080601, 0.25760064493060336, 0.3224921752163088, 0.49665697862333563, 0.7992658713210895, -0.80174176277584719, -1.0725767637590125e-016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, -0.0039207255055052409, 0.0044035053337457076, 0.034289955564511136, 0.033196119355136333, -0.33850761693156572, -0.3588431816579748, 0.87297146369689227, 0.88987693848019245, -0.38933071554948012, -0.083491649780969956, 0.62109680377309695, -0.83280507902269196, 0.98098825471846185, -0.96536883654014938, 0.77082057852854113, 0.43636265061901608, 0.022038137803929568, -0.39621400444811139, 0.74140859290465855, -0.94813113971793461, 0.96273603052916124, -0.63646320518112531, 0.45286849479324326, -0.13553281707215983, 0.15536627874571718, 0.49665697862333791, 0.76529125179745738, -0.65182298488306201, 4.3232460727330639e-017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.0020826543770468774, -0.0024962697622913565, -0.016758254602352536, -0.01538834128803784, 0.16567978889883775, 0.18184126454481356, -0.64170704928943945, -0.6477103216497645, -0.40423905878958488, -0.70322984520818388, -0.97619510587932401, 0.84808174516411206, -0.44447302913532649, -0.09755221544654448, 0.60722320598379464, 0.93310756786692817, 0.98015490685844031, 0.73392770411560049, -0.26834090685626127, -0.27566575764552514, 0.71975908650095033, -0.73844970474435334, 0.76835133578239623, -0.54211058564581138, -0.051083609336063915, 0.49665697862334784, 0.71618972467588715, -0.44665901884647063, -3.1703804533375803e-017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, -0.0012063790762573195, 0.0015873625647166523, 0.0093961000056743231, 0.0079504119356452168, -0.081522006095183799, -0.094465364266758431, 0.40631901420084804, 0.3962668254807008, 0.80328121214046433, 0.94500449967205591, 0.54576664702482369, -0.03911152814107844, -0.60423306759699524, 0.97276950860191846, -0.89242534010240537, -0.40465634423050562, 0.26801278120048461, 0.81804377873957668, -0.99362412885540352, 0.71362113537954253, -0.10908889547338271, -0.40937186736567371, 0.78679104611483697, -0.8361836364255818, -0.26847198427212871, 0.49665697862337016, 0.64984346746628985, -0.19104322318109498, 1.6469508848506912e-017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
