-1.#IND
1.0179921078200517e+019
1.0177170707312255e+019
3.8255635595976991e+018
3.8223595226639196e+018
1.6730895212004503e+018
1.6721886969565286e+018
1.0413011076278615e+018
1.0401686445760562e+018
6.6000677585642522e+017
6.5952422725892582e+017
4.8349895835960544e+017
4.8286342191466861e+017
3.5443344567743654e+017
3.541184444166112e+017
2.8194660934508349e+017
2.8150869091269738e+017
2.2362391020980573e+017
2.2339562261241686e+017
1.871676789712264e+017
1.8682344025023987e+017
1.5610586826791654e+017
1.5593116038880429e+017
1.3537899828491299e+017
1.3507562895969989e+017
1.1701868603343904e+017
1.168864419072143e+017
1.0430463573179749e+017
1.0399539507900181e+017
92681080917526320
92611689863307408
84646433529729424
84216136922170096
77149259140003264
76908945431746576
72518851516768464
71252906790538192
68064779955393224
66297628341201768
64049977355605400
61907850959031584
59765752365277416
57696112565853064
55656629347358616
53650158698268272
51681002829802208
49749318676450408
47854342288741600
45996085247318984
44174634507173352
42389987806113320
40642137169881264
38931082883936592
37256825514778512
35619365038821892
34018701424991960
32454834674668560
30927764789153272
29437491768384668
27984015612322368
26567336320970448
25187453894321996
23844368332375348
22538079635152444
21268587802653460
20035892834860140
18839994731760912
17680893493373426
16558589119712844
15473081610766306
14424370966518954
13412457186971134
12437340272134900
11499020222021518
10597497036623164
9732770715926038
8904841259939346
8113708668664973
7359372942101000
6641834080244226
5961092083097074
5317146950662335
4709998682938201
4139647279925697
3606092741630131.5
3109335068041370.5
2649374259156787
2226210314984248.2
1839843235528209
1490273020777279.2
1177499670729334.2
901523185398652
662343564784534.62
459960808878061.25
-1928.626779468555
18398432349642.812
73593729415501.531
165585891195924.56
294374917681473.44
-1.#IND
-1.#IND
2.678926599526464e+018
2.6782028177137674e+018
1.006727252525728e+018
1.0058840849115743e+018
4.4028671610535635e+017
4.4004965709379578e+017
2.7402660727053709e+017
2.7372859067795555e+017
1.7368599364638461e+017
1.7355900717335741e+017
1.2723656798940878e+017
1.2706932155653094e+017
93271959388761200
93189064320121472
74196476143470352
74081234450737520
58848397423606896
58788321740081584
49254652360852272
49164063223750112
41080491649449888
41034515891786648
35626052180240744
35546218147289132
30794391061431356
30759589975582864
27448588350473672
27367209231314772
24389758136192704
24371497332449396
22275377244665864
22162141295307456
20302436615790016
20239196166248540
19083908293886780
18750764944878376
17911784198787400
17446744300316582
16855257198846546
16291539726061108
15727829569809610
15183187517330344
14646481407194972
14118462815331606
13600263902575976
13091925967482690
12593247970722444
12104232959825744
11624903817679518
11155259948975614
10695299255231042
10245021811559822
9804427767046204
9373517115483068
8952289848687803
8540745967021793
8138885470829279
7746708360098235
7364214634818458
6991404294990847
6628277340613896
6274833771684652
5931073588201901
5596996790168952
5272603377588932
4957893350461537
4652866708783474
4357523452554329.5
4071863581776533
3795887096450282.5
3529593996572085
3272984282142147.5
3026057953163935
2788815009637741
2561255451560245
2343379278930260.5
2135186491752028
1936677090026742
1747851073750947.7
1568708442922098.7
1399249197542996.5
1239473337616081.7
1089380863140085.7
948971774112733.12
818246070535180.12
697203752408694.87
585844819732068.75
484169272505048.06
392177110729299.44
309868334405032.06
237242943529715.37
174300938102760.91
121042318125102.78
-824.13947197428104
4841692723684.2119
19366770899618.23
43575234525468.922
77467083599872.5
-1.#IND
